review_uid,destination,source,language_review,stars,date,text_clean,polaridad_sugerida,aspecto_sugerido,motivo_minado,score_minado,prioridad_anotacion,label
gm_4c10dc6bf36b66ff,Museo de Sitio Huaca Pucllana,Google Maps,en,3,2019-05-12T23:56:25.526Z,Really cool but rhe tour drags. Great to learn about limas and the culture 200AD!,neutro,atractivos,estrellas=3 | estrellas_medias,0.46,media,positivo
gm_6f30cd7b2cf8df5b,Museo de Sitio Huaca Pucllana,Google Maps,en,3,2026-02-28T18:21:49.869Z,"You can’t beat the price for this attraction. What could use vast improvement is the mandatory guided tour, at least the guide we were paired with. The amplification system used was not adequate for the number of people in our group. But the worst was the scripted, lacklustre delivery of the tour. Our guide spoke in a monotone, never deviated from the script and hardly ever engaged with the crowd. Her comment at the end about tips being appreciated was almost laughable. I didn’t see any money change hands. The museum should increase the entrance fee and invest in better guides who add value to this incredible site.",neutro,atractivos,estrellas=3 | estrellas_medias,0.46,media,positivo
gm_6f30cd7b2cf8df5b,Museo de Sitio Huaca Pucllana,Google Maps,en,3,2026-02-28T18:21:49.869Z,"You can’t beat the price for this attraction. What could use vast improvement is the mandatory guided tour, at least the guide we were paired with. The amplification system used was not adequate for the number of people in our group. But the worst was the scripted, lacklustre delivery of the tour. Our guide spoke in a monotone, never deviated from the script and hardly ever engaged with the crowd. Her comment at the end about tips being appreciated was almost laughable. I didn’t see any money change hands. The museum should increase the entrance fee and invest in better guides who add value to this incredible site.",neutro,costos,estrellas=3 | estrellas_medias,0.46,media,positivo
gm_6f30cd7b2cf8df5b,Museo de Sitio Huaca Pucllana,Google Maps,en,3,2026-02-28T18:21:49.869Z,"You can’t beat the price for this attraction. What could use vast improvement is the mandatory guided tour, at least the guide we were paired with. The amplification system used was not adequate for the number of people in our group. But the worst was the scripted, lacklustre delivery of the tour. Our guide spoke in a monotone, never deviated from the script and hardly ever engaged with the crowd. Her comment at the end about tips being appreciated was almost laughable. I didn’t see any money change hands. The museum should increase the entrance fee and invest in better guides who add value to this incredible site.",neutro,accesibilidad,estrellas=3 | estrellas_medias,0.46,media,ausente
gm_8743bf2ebbc2bef3,Museo de Sitio Huaca Pucllana,Google Maps,en,3,2024-12-29T21:29:15.311Z,"Good historical site, we also had good English speaking tour guide explaining the history. After visiting other south of Peru, this is now worth it but good time pass.",neutro,atractivos,estrellas=3 | estrellas_medias,0.46,media,positivo
gm_8743bf2ebbc2bef3,Museo de Sitio Huaca Pucllana,Google Maps,en,3,2024-12-29T21:29:15.311Z,"Good historical site, we also had good English speaking tour guide explaining the history. After visiting other south of Peru, this is now worth it but good time pass.",neutro,costos,estrellas=3 | estrellas_medias,0.46,media,positivo
gm_8743bf2ebbc2bef3,Museo de Sitio Huaca Pucllana,Google Maps,en,3,2024-12-29T21:29:15.311Z,"Good historical site, we also had good English speaking tour guide explaining the history. After visiting other south of Peru, this is now worth it but good time pass.",neutro,atencion_servicio,estrellas=3 | estrellas_medias,0.46,media,positivo
gm_a377c678f8096d5e,Museo de Sitio Huaca Pucllana,Google Maps,en,3,2023-06-18T03:23:19.619Z,"I actually found this a little boring. Cool to see for 5 minutes but a 1hr tour (included in the S/15 entrance apart from tips) was a bit much. Also not cool they keep ducks in a tiny cage, llamas and alpacas in a small enclosure and 6 Guinea pigs all just for a tourist show.",neutro,atractivos,estrellas=3 | estrellas_medias,0.46,media,negativo
gm_a377c678f8096d5e,Museo de Sitio Huaca Pucllana,Google Maps,en,3,2023-06-18T03:23:19.619Z,"I actually found this a little boring. Cool to see for 5 minutes but a 1hr tour (included in the S/15 entrance apart from tips) was a bit much. Also not cool they keep ducks in a tiny cage, llamas and alpacas in a small enclosure and 6 Guinea pigs all just for a tourist show.",neutro,costos,estrellas=3 | estrellas_medias,0.46,media,ausente
gm_11bd25932af0e6d5,Parque Arqueológico de Sacsayhuamán,Google Maps,en,3,2026-02-16T01:27:50.853Z,Cool if you don’t have time to go to Machu Picchu but definitely get a guide. Very boring without one and probably not worth,neutro,costos,estrellas=3 | estrellas_medias,0.46,media,negativo
gm_11bd25932af0e6d5,Parque Arqueológico de Sacsayhuamán,Google Maps,en,3,2026-02-16T01:27:50.853Z,Cool if you don’t have time to go to Machu Picchu but definitely get a guide. Very boring without one and probably not worth,neutro,atencion_servicio,estrellas=3 | estrellas_medias,0.46,media,neutro
gm_32155723027cda8b,Parque Arqueológico de Sacsayhuamán,Google Maps,en,3,2019-01-23T19:19:16.824Z,"Bad organized, you have to pay 70 soles to get in, these include the visit to other ruins but you have to visit on the same day.",neutro,atractivos,estrellas=3 | estrellas_medias,0.46,media,negativo
gm_32155723027cda8b,Parque Arqueológico de Sacsayhuamán,Google Maps,en,3,2019-01-23T19:19:16.824Z,"Bad organized, you have to pay 70 soles to get in, these include the visit to other ruins but you have to visit on the same day.",neutro,costos,estrellas=3 | estrellas_medias,0.46,media,negativo
gm_355a6708a0cbac0d,Parque Arqueológico de Sacsayhuamán,Google Maps,en,3,2023-10-07T03:51:16.894Z,"Great views of the city and interesting rocks, but I did not fully loved it.",neutro,atractivos,estrellas=3 | estrellas_medias,0.46,media,positivo
gm_36e54b5c8ea05e2c,Parque Arqueológico de Sacsayhuamán,Google Maps,en,3,2023-05-31T20:28:03.450Z,"This was a site visited as part of our large tour group that was in town for a few days en route to Machu Picchu. Saqsaywaman was interesting and it is very impressive in terms of the size of the stones and the precision of the placement but I must admit to being somewhere underwhelmed after that, there isn't much else to do here.... aside from visit the large Jesus statue on the way up the hill. If you have the chance to choose between this and touring the beautiful palace in Cusco, you may want to choose the palace.",neutro,atractivos,estrellas=3 | estrellas_medias,0.46,media,positivo
gm_36e54b5c8ea05e2c,Parque Arqueológico de Sacsayhuamán,Google Maps,en,3,2023-05-31T20:28:03.450Z,"This was a site visited as part of our large tour group that was in town for a few days en route to Machu Picchu. Saqsaywaman was interesting and it is very impressive in terms of the size of the stones and the precision of the placement but I must admit to being somewhere underwhelmed after that, there isn't much else to do here.... aside from visit the large Jesus statue on the way up the hill. If you have the chance to choose between this and touring the beautiful palace in Cusco, you may want to choose the palace.",neutro,accesibilidad,estrellas=3 | estrellas_medias,0.46,media,positivo
gm_38ad327815e7c2e4,Parque Arqueológico de Sacsayhuamán,Google Maps,en,3,2023-12-09T13:20:19.227Z,"If you choose to take the 1-day-ticket it includes four inka places that are located along the 28G-road north of Cusco. Sacsayhuaman is the main one. Take a bus from the main road to go to the attraction on top first (Tambomachay). From there walk down the road to see the other ones and finish with Sacsayhuaman. Do not take a taxi, they pretend to be very helpful but in the end only want to make money. You should have a kind of passion for old inka places. Otherwise 70 PES / 18 € are not worth the entrance fee.",neutro,atractivos,estrellas=3 | estrellas_medias,0.46,media,negativo
gm_38ad327815e7c2e4,Parque Arqueológico de Sacsayhuamán,Google Maps,en,3,2023-12-09T13:20:19.227Z,"If you choose to take the 1-day-ticket it includes four inka places that are located along the 28G-road north of Cusco. Sacsayhuaman is the main one. Take a bus from the main road to go to the attraction on top first (Tambomachay). From there walk down the road to see the other ones and finish with Sacsayhuaman. Do not take a taxi, they pretend to be very helpful but in the end only want to make money. You should have a kind of passion for old inka places. Otherwise 70 PES / 18 € are not worth the entrance fee.",neutro,costos,estrellas=3 | estrellas_medias,0.46,media,negativo
gm_38ad327815e7c2e4,Parque Arqueológico de Sacsayhuamán,Google Maps,en,3,2023-12-09T13:20:19.227Z,"If you choose to take the 1-day-ticket it includes four inka places that are located along the 28G-road north of Cusco. Sacsayhuaman is the main one. Take a bus from the main road to go to the attraction on top first (Tambomachay). From there walk down the road to see the other ones and finish with Sacsayhuaman. Do not take a taxi, they pretend to be very helpful but in the end only want to make money. You should have a kind of passion for old inka places. Otherwise 70 PES / 18 € are not worth the entrance fee.",neutro,accesibilidad,estrellas=3 | estrellas_medias,0.46,media,positivo
gm_53c254295b3713f4,Parque Arqueológico de Sacsayhuamán,Google Maps,en,3,2025-03-11T14:04:26.329Z,Nice ruins but bathrooms are poor with no toilet paper which is unacceptable with the high price of admission.,neutro,atractivos,estrellas=3 | estrellas_medias,0.46,media,positivo
gm_53c254295b3713f4,Parque Arqueológico de Sacsayhuamán,Google Maps,en,3,2025-03-11T14:04:26.329Z,Nice ruins but bathrooms are poor with no toilet paper which is unacceptable with the high price of admission.,neutro,costos,estrellas=3 | estrellas_medias,0.46,media,negativo
gm_53c254295b3713f4,Parque Arqueológico de Sacsayhuamán,Google Maps,en,3,2025-03-11T14:04:26.329Z,Nice ruins but bathrooms are poor with no toilet paper which is unacceptable with the high price of admission.,neutro,limpieza,estrellas=3 | estrellas_medias,0.46,media,negativo
gm_7c10a07fd5ec3f32,Parque Arqueológico de Sacsayhuamán,Google Maps,en,3,2019-05-07T04:09:38.862Z,A big archaeological site from Inca time 20 min walk from the centre of Cusco. The building blocks are big and can weight a few tons. Not many is left of this site but it's nice to walk around. You need an extra bolleta touristica ticket to get in and it's not that cheap. If you have this ticket I would do it. If not ... There are places that are more interesting to visit.,neutro,atractivos,estrellas=3 | estrellas_medias,0.46,media,positivo
gm_7c10a07fd5ec3f32,Parque Arqueológico de Sacsayhuamán,Google Maps,en,3,2019-05-07T04:09:38.862Z,A big archaeological site from Inca time 20 min walk from the centre of Cusco. The building blocks are big and can weight a few tons. Not many is left of this site but it's nice to walk around. You need an extra bolleta touristica ticket to get in and it's not that cheap. If you have this ticket I would do it. If not ... There are places that are more interesting to visit.,neutro,costos,estrellas=3 | estrellas_medias,0.46,media,positivo
gm_7c10a07fd5ec3f32,Parque Arqueológico de Sacsayhuamán,Google Maps,en,3,2019-05-07T04:09:38.862Z,A big archaeological site from Inca time 20 min walk from the centre of Cusco. The building blocks are big and can weight a few tons. Not many is left of this site but it's nice to walk around. You need an extra bolleta touristica ticket to get in and it's not that cheap. If you have this ticket I would do it. If not ... There are places that are more interesting to visit.,neutro,accesibilidad,estrellas=3 | estrellas_medias,0.46,media,positivo
gm_838ff2aa16cf9d91,Parque Arqueológico de Sacsayhuamán,Google Maps,en,3,2025-05-15T01:23:44.144Z,"Beautiful site but wish there had been more information or a map/guide for visitors, especially at the price we paid for the ticket. Also the ticket was very slow.",neutro,atractivos,estrellas=3 | estrellas_medias,0.46,media,positivo
gm_838ff2aa16cf9d91,Parque Arqueológico de Sacsayhuamán,Google Maps,en,3,2025-05-15T01:23:44.144Z,"Beautiful site but wish there had been more information or a map/guide for visitors, especially at the price we paid for the ticket. Also the ticket was very slow.",neutro,costos,estrellas=3 | estrellas_medias,0.46,media,positivo
gm_838ff2aa16cf9d91,Parque Arqueológico de Sacsayhuamán,Google Maps,en,3,2025-05-15T01:23:44.144Z,"Beautiful site but wish there had been more information or a map/guide for visitors, especially at the price we paid for the ticket. Also the ticket was very slow.",neutro,accesibilidad,estrellas=3 | estrellas_medias,0.46,media,ausente
