review_uid,destination,source,language_review,stars,publishedAtDate,text_clean,pool,atractivos,costos,seguridad,accesibilidad,limpieza,atencion_servicio,gastronomia,alojamiento
gm_301e4fca106d1562,Parque Nacional Huascarán,Google Maps,es,4,2018-04-03T22:29:53.104Z,"El paseo fue a la Laguna 69, una caminata de 3 horas a paso regular desde la curva, el paisaje es hermoso, pero en cuanto a algunos aspectos básicos, el parque Nacional no invierte lo necesario, el camino no cuenta con tachos de basura, hay un buen tramo que es lodoso y cuando llueve es peor. Sin embargo, vale la pena visitar un lugar como este.",B_minado,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_d3b7fc4fd9f6b4a7,Parque Nacional Huascarán,Google Maps,es,3,2018-03-14T22:18:41.383Z,Es muy bonito y si los visitantes no dejarán la basura por todas partes se vería mucho mejor,B_minado,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_5d7434639a6a25ee,Parque Nacional Huascarán,Google Maps,en,5,2019-07-19T16:06:45.966Z,"Wonderful views, pristine nature, challenging mountains. It brings out the best and worst of you.",B_minado,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_b72cf22db75b1267,Parque Nacional Huascarán,Google Maps,en,5,2017-07-28T01:46:30.907Z,"If you come here I recommend camping. There's an entrance fee into the park, but the camping is free. You'll be greeted by donkeys, horses and cows who graze in the area and love the interaction. The views are spectacular at the campsite and the sky is usually clear at night which makes for perfect stargazing. There's a local family that lives up there that'll sell snacks and drinks at slightly higher prices than regular, but nothing too expensive. There's plenty of hiking and climbing to do there with spectacular views at every step. The hike to Laguna 69 is well worth the two hour hike. Take sunscreen though as the sun can get pretty brutal. Also, prepare for an hour+ of unpaved road to get there. Don't let that deter you this place is one of the best spots in Peru!",B_minado,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_b0806ca97d38e896,Parque Nacional Huascarán,Google Maps,es,4,2018-07-31T11:35:43.739Z,"Es un lugar lindo, pero falta mejor señalización en los puntos a detenerse para visitar. Hay bastantes pu tos a visitar en el circuito como: pinturas rupestres, fósiles, centro de interpretación de la zona, pozo de aguas gasificadas, ojo de agua de siete colores (eso solo se aprecia si el sol a Sale y alumbra), Pastoruri (que esta en deshielo), etc. Es camino de pura trocha y a veces las curvas peligrosas porque son de 1 carril. Manejar con cuidado. Es mejor ir temprano para no encontrar mucha gente. La nieve ya no puede tocarse debido a a que se está deshielando, gracias al calentamiento global y contaminación con plástico en la zona que dejan los turistas.",B_minado,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_74f6edf96c8d52f6,Parque Nacional Huascarán,Google Maps,es,2,2019-08-18T04:00:23.937Z,"Gran escenografia. En el sector de Nevado Pisco se requiere urgente arreglar la infraestructura de la ruta de ascenso especialmente en el cruce de la morrena del glaciar: existe una cadena para descender que queda corta casi sin medidas de seguridad, luego en el ascenso al otro lado se derrumbado parte del sendero, luego en el filo entre la laguna y morrena camp existen sectores muy angostos buena parte del sendero derrumbado y sin ninguna medida de seguridad. Por tanto un escenario precioso con estas graves falencias de seguridad. Espero que no haya accidentes que lamentar",B_minado,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_06e259036ef6c2db,Parque Nacional Huascarán,Google Maps,en,3,2018-09-13T10:45:40.281Z,Wonderful day out with a good climate hoping to go back there and enjoy the Flora and Fauna.,B_minado,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_ca7e1ce324aada85,Parque Nacional Huascarán,Google Maps,es,5,2017-09-26T22:07:15.284Z,"El parque en si es totalmente espectacular y merecedor de una visita. Para conocerlo hemos hecho el trekking de Santa Cruz, de cuatro dias y tres noches. Recomendable contratarlo directamente en Huaraz, despues de preguntar en varios sitios. Los precios varian enormemente. Pagamos 290 soles cuando en el mismo trekking habia gente que habia pagado tres veces mas. Ojo a los intermediarios! Finalmente todas las gentes aportan sus clientes para formar un grupo unico. El nivel de guiaje es malo o muy malo, desde un punto de vista europeo. Como ejemplo, el guia fue capaz de dividir un grupo de 7 personas en cuatro subgrupos, de los cuales tres estaban totalmente perdidos. Ausencia de briefing, indicaciones totalmente ambiguas y desorganizacion total. Si decides ir, te aconsejo llevar el track en tu movil (facilmente conseguible en wikiloc) o bien no separarte de guia sino tienes mucha experiencia. Por todo lo demas, el trekking es una maravilla, rodeado de montañas de cinco y seis mil metros en todo el trayecto. Ah! Incluye saco y esterilla. Las condiciones higienicas dejan que desear y la calidad tambien. Sino llevas tu propio saco pide, y paga, uno de pluma. Por la noche estaras bajo cero...",B_minado,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_4d72c39712f1aec3,Parque Nacional Huascarán,Google Maps,en,3,2021-01-01T11:37:31.284Z,"Very Nice Park Huascarán National Park (Spanish: Parque Nacional Huascarán) is a Peruvian national park that comprises most of the mountain range known as Cordillera Blanca (the world's highest tropical mountain range) which is part of the central Andes, in the region of Ancash. The park covers an area of 340,000 ha (ca. 3.400 km2) and is managed by the Peruvian Network of Protected Natural Areas: SERNANP (Servicio Nacional de Áreas Naturales Protegidas). It was designated as a World Heritage Site in 1985 by UNESCO, is also a well-known mountaineering spot and harbors a unique biodiversity with plant species such as the Queen of the Andes, trees of the genera Polylepis and Buddleja, and animals such as spectacled bears, condors, vicunas and tarucas. The park is approximately 150 kilometres (93 mi) long from north to south and averages about 25 kilometres (16 mi) in width. The western slope of the Cordillera Blanca drains to the Pacific Ocean via the Santa River and the eastern slopes drain to the Marañon River, and ultimately to the Amazon River and the Atlantic Ocean. Thanks 😘",B_minado,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_8f537064bbaa3984,Parque Nacional Huascarán,Google Maps,es,5,2021-07-25T11:34:49.102Z,"Impresionante, se debe ir muy bien pteparado para una larga caminata en altura, llevar alimento y agua !!!, camino pedregozo. Laguna llanganuco hermosa,laguna 69 no mejor q llaganuco dificil y peligroso el acceso.",B_minado,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_7463157daec6ab9a,Parque Nacional Huascarán,Google Maps,es,5,2018-11-16T01:26:54.312Z,Hermoso ..increible lugar si lo que quieres es despejar los malos aires que nos trae una ciudad moderna,B_minado,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_def5e696b08036e7,Parque Nacional Huascarán,Google Maps,es,5,2022-01-17T01:24:34.050Z,"Muy bonita y única la experiencia de poder conocer este parque nacional, las lagunas son preciosas y el camino para llegar es muy lindo, lleno de vegetación, animales, montañas y glaciares. Se puede apreciar el glaciar en todo su esplendor desde un mirador y luego de pasar el túnel tienes las lagunas con agua turquesa. Muy bonito todo. Favor de no dejar basura ni envoltura de nada. Totalmente recomendable 🤙.",B_minado,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_8eca2a92eadf9485,Parque Nacional Huascarán,Google Maps,es,4,2018-04-28T03:00:21.560Z,"Todo bien, lo único malo es que justo este día se desprendió un cerro 😏",B_minado,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_053b52590565abb2,Parque Nacional Huascarán,Google Maps,es,5,2017-08-31T19:59:24.592Z,"Hermoso, toda una atracción para los Peruanos y para todo el mundo, no verla o visitarla sería un error, que esperas, ven porque te estamos esperando. Saludos.",B_minado,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_a9db05b14529a185,Parque Nacional Huascarán,Google Maps,es,5,2019-01-13T08:02:00.712Z,"Un lugar bello, todo la naturaleza pura. Las aventuras y más te esperan. 😁",B_minado,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_547d43e1ba47336c,Parque Nacional Huascarán,Google Maps,es,3,2015-08-13T05:15:34.741Z,Es muy hermoso..pero debido a que es un lugar turistico es urgente arreglar esa carretera de trocha la que va de yungay a llanganuco.Urgente!!,B_minado,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_d8db53e5cb795a8c,Parque Nacional Huascarán,Google Maps,en,5,2019-01-07T18:19:42.474Z,"Impressive park. I've been traveling for 4 years, and this is in the top 2 places I've been in from Central America, Colombia and Ecuador. Glacier lakes, waterfalls to numerous to mention, glaciers and mountain streams by the dozen. You definitely want to take the trip from Carhuaz to Chacas. And if you can't get a window seat, wait for another bus. If your not by the window, you'll miss some of the most amazing scenery on earth. If your into the outdoors, there's hiking to mountain glacier lakes, there's rock and ice climbing, and if your into Mountain climbing - well, there's dozens to choose from. Even if you're in your 60's like me, and are not as active as you once were, this park will not disappoint you. It's your loss if you come to Peru and do not go to this park. I'd put it up there with the best parks of any in the world.",B_minado,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_fa111abeebe496ac,Parque Nacional Huascarán,Google Maps,es,5,2024-02-29T13:11:31.093Z,Hermoso. Solo que la gente sea más consciente de la naturaleza y no tire la basura por ahí,B_minado,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_2e20ae5a54e4a183,Parque Nacional Huascarán,Google Maps,es,3,2019-12-11T00:14:35.088Z,"Es como todos los lugares turísticos. Vale la pena la visita por la historia y las vistas, que es todo por lo que uno va.",B_minado,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_e4c23993c12aba05,Reserva Nacional de Paracas,Google Maps,es,3,2018-02-23T12:39:07.170Z,"La playa es bella, es tranquila, sin embargo sus aguas son muy frías. Se pueden apreciar muchas aves guaneras a pocos metros, es apta para buzeo y realizar pequeños campamentos familiares.",B_minado,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_5eef541ef8cf8b09,Reserva Nacional de Paracas,Google Maps,es,3,2022-02-21T03:38:57.825Z,Bonito lugar... Pero un total desorden y no hay coordinacion del personal que trabaja ahi,B_minado,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_596979f1ce24a8b8,Reserva Nacional de Paracas,Google Maps,es,3,2020-01-30T01:03:14.163Z,"Esta junto a la playa "" El Raspon"" y las caracteristicas son similares, esta ubicada en el Area de conservacion protegida de la peninsula de Paracas ( Dpto. De Ica ). La via de acceso tiene pesima señalizacion y es insegura. Es una limpia playa de arena y agua agradable, el nombre de la playa se debe a la existencia del yacimiento de carbon del cual se servian los lugareños en la antiguedad, hay que decender aprox. 35 mts. Por escalinatas de concreto bien construidas para llegar a la playa , se puede observar fauna marina y aves guaneras, existen formaciones geologicas y cavidades producidas por la erosion marina y vientos , en estas se observan tambien restos fosiles de flora y fauna asi como capas de diferentes etapas de formacion geologica. Por el tema del decenso a la playa; no recomiendo estas playas para las personas con discapacidad en las piernas o de edad muy avanzada. Hay estacionamiento y seguridad",B_minado,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
